20201100|0021|M1|02/11/2020||07|E001|25||6|20175140591|COLPEX INTERNATIONAL S.A.C.||1629.60|0.00|293.33|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1922.93|PEN|1.000|02/11/2020|01|E001|603||||1|
20201100|0022|M1|02/11/2020||07|E001|26||6|20136165667|PESQUERA HAYDUK S.A.||2458.20|0.00|442.48|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2900.68|USD|3.615|02/11/2020|01|E001|606||||1|
20201100|0023|M1|02/11/2020||07|E001|27||6|20136165667|PESQUERA HAYDUK S.A.||12291.00|0.00|2212.38|0.00|0.00|0.00|0.00|0.00|0.00|0.00|14503.38|USD|3.615|02/11/2020|01|E001|607||||1|
20201100|0024|M1|02/11/2020||07|E001|28||6|20136165667|PESQUERA HAYDUK S.A.||10122.00|0.00|1821.96|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11943.96|USD|3.615|02/11/2020|01|E001|608||||1|
20201100|0025|M1|02/11/2020||03|EB01|78||1|70169636|ACOSTA MORENO KATHERINE NICOL||207.63|0.00|37.37|0.00|0.00|0.00|0.00|0.00|0.00|0.00|245.00|PEN|1.000||||||||1|
20201100|0026|M1|02/11/2020||03|EB01|79||1|42427611|HUAMAN ESCUDERO STALYN RUSSVELL||241.53|0.00|43.47|0.00|0.00|0.00|0.00|0.00|0.00|0.00|285.00|PEN|1.000||||||||1|
20201100|0027|M1|03/11/2020||03|EB01|80||1|32803647|ORTECHO BUSTAMANTE IRIS ESTHER||110.17|0.00|19.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00|130.00|PEN|1.000||||||||1|
20201100|0028|M1|03/11/2020||03|EB01|81||1|71411242|VASQUEZ MILLONES LUIS ENRIQUE||635.59|0.00|114.41|0.00|0.00|0.00|0.00|0.00|0.00|0.00|750.00|PEN|1.000||||||||1|
20201100|0031|M1|05/11/2020||03|EB01|82||1|46449790|AZAÑEDO LLATAS BRUNO JESUS||169.49|0.00|30.51|0.00|0.00|0.00|0.00|0.00|0.00|0.00|200.00|PEN|1.000||||||||1|
20201100|0030|M1|06/11/2020||03|EB01|83||1|44874999|NAVARRO MENDEZ FREDDY OMAR||169.49|0.00|30.51|0.00|0.00|0.00|0.00|0.00|0.00|0.00|200.00|PEN|1.000||||||||1|
20201100|0032|M1|10/11/2020||03|EB01|84||1|48270591|MELO DIAZ ERIK KEVIN||1622.88|0.00|292.12|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1915.00|PEN|1.000||||||||1|
20201100|0036|M1|13/11/2020||03|EB01|85||1|44997703|RODRIGUEZ RODRIGUEZ GARY ANGEL||601.69|0.00|108.31|0.00|0.00|0.00|0.00|0.00|0.00|0.00|710.00|PEN|1.000||||||||1|
20201100|0037|M1|14/11/2020||03|EB01|86||1|70169636|ACOSTA MORENO KATHERINE NICOL||207.63|0.00|37.37|0.00|0.00|0.00|0.00|0.00|0.00|0.00|245.00|PEN|1.000||||||||1|
20201100|0038|M1|16/11/2020||03|EB01|87||1|70559105|RODRIGUEZ OSORIO KIARA NOELY||211.86|0.00|38.14|0.00|0.00|0.00|0.00|0.00|0.00|0.00|250.00|PEN|1.000||||||||1|
20201100|0039|M1|20/11/2020||03|EB01|88||1|32830599|MIÑANO HIDALGO ZULEMA LENDELINA||533.90|0.00|96.10|0.00|0.00|0.00|0.00|0.00|0.00|0.00|630.00|PEN|1.000||||||||1|
20201100|0047|M1|23/11/2020||03|EB01|89||1|32875338|PAREDES MEZA CESAR ARMANDO||559.32|0.00|100.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|660.00|PEN|1.000||||||||1|
20201100|0049|M1|30/11/2020||03|EB01|90||1|41589140|LLORCA BUSTAMANTE PEDRO ANTONIO||279.66|0.00|50.34|0.00|0.00|0.00|0.00|0.00|0.00|0.00|330.00|PEN|1.000||||||||1|
20201100|0001|M1|02/11/2020||01|E001|603||6|20175140591|COLPEX INTERNATIONAL S.A.C.||1629.60|0.00|293.33|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1922.93|PEN|1.000||||||||1|
20201100|0002|M1|02/11/2020||01|E001|604||6|20175140591|COLPEX INTERNATIONAL S.A.C.||582.00|0.00|104.76|0.00|0.00|0.00|0.00|0.00|0.00|0.00|686.76|PEN|1.000||||||||1|
20201100|0003|M1|02/11/2020||01|E001|605||6|20175140591|COLPEX INTERNATIONAL S.A.C.||1047.60|0.00|188.57|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1236.17|PEN|1.000||||||||1|
20201100|0004|M1|02/11/2020||01|E001|606||6|20136165667|PESQUERA HAYDUK S.A.||2458.20|0.00|442.48|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2900.68|USD|3.615||||||||1|
20201100|0005|M1|02/11/2020||01|E001|607||6|20136165667|PESQUERA HAYDUK S.A.||12291.00|0.00|2212.38|0.00|0.00|0.00|0.00|0.00|0.00|0.00|14503.38|USD|3.615||||||||1|
20201100|0006|M1|02/11/2020||01|E001|608||6|20136165667|PESQUERA HAYDUK S.A.||10122.00|0.00|1821.96|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11943.96|USD|3.615||||||||1|
20201100|0007|M1|02/11/2020||01|E001|609||6|20136165667|PESQUERA HAYDUK S.A.||2458.20|0.00|442.48|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2900.68|USD|3.615||||||||1|
20201100|0008|M1|13/11/2020||01|E001|610||6|20136165667|PESQUERA HAYDUK S.A.||12291.00|0.00|2212.38|0.00|0.00|0.00|0.00|0.00|0.00|0.00|14503.38|USD|3.615||||||||1|
